Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
The Sudarshan Vidya Mandir,1967,Other Collections,N/A,Pre School - 10,ICSE,tel:+918035470244,,,,,Transport
The Learning Curve,2011,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,60000,"No- 443, 18th Main, 32nd cross, Jayanagar 4th T- block, Opp Bharat Petol Pump, Jayanagar, Bangalore- 560 041",Suhas Bedekar Founder Director / N/A,Yoga,
The Tree House,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,,"199/95, 7th Main Rd, 4th Block, 7th Block, Jayanagar, Bengaluru, Karnataka 560041",,Yoga,
Incarnations Montissori,2010,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,90000,"# 74/1, 2nd Main road, in-between 36th and, 37th Cross Rd, 8th Block, Jayanagar, Bengaluru, Karnataka 560082",,Yoga,
Little Elly Preschool,2004,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,48000,"248/17,6th Cross, 9th Main Rd, near Malabar gold, 2nd Block, Jayanagar, Bengaluru, Karnataka 560011",Mr. Vittal Bhandary Principal / N/A,Yoga,
Roots Montessori,2004,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,70000,"3905, 1st Main, 40th Cross,, Jayanagar 8th Block,, Bengaluru, Karnataka 560082",,Yoga,
Poddar Jumbo Kids,1927,Play Schools,90,Pre School - PRE,Other Boards,tel:+919513238818,43000,"H.No. 187, 30th Cross, 5th Main Rd, 4th Block, Jayanagar, Bengaluru, Karnataka 560011",,Yoga,
NATIONAL PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 12,CBSE,Co-Education,tel:+918035470244,190000 / Annual,"No.1, 4th T Block East, Jayanagar 3rd Block East, Jayanagar, Bengaluru, Karnataka 560011, India",,,Transport
Raintree School,N/A,Public Schools,,1 - 10,"CBSE, State Board",tel:+919513238818,,,,,
JSS Higher Primary School,1991,Day Schools,160,Nursery - Class 12,State Board,tel:+918035470244,9000 / Annual,"38, 8th Block, Jayanagar, Bengaluru, Karnataka 560082, India",,,
Holy Christ High School,1961,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,60000 / Annual,"WJWG+38V, Pipe Line Rd, Gowda Muniswamy Garden, Ejipura, Bengaluru, Karnataka 560095, India",,,Transport
SRI SHARADA ENGLISH NURSERY PRIMARY SCHOOL,Day Schools,90,Nursery - Class 7,State Board,Co-Education,tel:+918035470244,20000 / Annual,"WHVP+49V, 4th Cross Rd, 1st Block, Hombegowda Nagar, Bengaluru, Karnataka 560011, India",,,
Bangalore International Academy,1969,Public Schools,,Pre School - 12,"CBSE, State Board, ICSE",tel:+918035470244,,"244/C, 32nd Cross Road, 2nd Main Rd, 7th Block, Jayanagar, Bengaluru, Karnataka 560082",,,Transport
Vivekananda Educational Centre,1971,Public Schools,,Pre School - 10,ICSE,tel:+918035470244,,"#1, 4th Block East, Jayanagar Bangalore - 560011, Karnataka",,,Transport
Brilliance English School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,22000 / Annual,"No. 130, 16th Main, near Sri Lakshmi Venkateswara Temple, 4th T Block East, Jayanagar 3rd Block East, BTM 1st Stage, Bengaluru, Karnataka 560011, India",,,Transport
DANIEL MODERN SCHOOL,2001,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"Govindapura, Nagawara, Bengaluru, Karnataka 560045, India",,,
CITIZEN HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"12th crops, sagayapuram, 1st Stage, Lingarajapuram, Bengaluru, Karnataka 560084, India",,,
Sara International Preschool,2015,Play Schools,N/A,Nursery - UKG,ICSE,tel:+918035470244,,390 2nd main pillana Garden 3 rd stage Bangalore,,,
Indian Children English School,N/A,Other Collections,100,LKG - 10,State Board,tel:+919513238818,20000,"Chikkanna Layout, Cofffe Road Colony, Shampura Main Road, Near-New Citizen High School, Devara Jeevanahalli, Bengaluru, Karnataka 560045",K. Vijaya Kumar Principal / N/A,"Carroms, Chess, Cricket, Kabaddi, Kho-Kho, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
SHANTHI CHILDREN SCHOOL,Day Schools,300,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"22, MEG Officer's Colony, Near-ITC Infotech Park,Banasawadi, Jeevanahalli Main Rd, M.E.G. Officers Colony, Maruthi Sevanagar, Bengaluru, Karnataka 560033, India",,,
Prathibha Shikshana Samithi,1992,Day Schools,439,Nursery - Class 10,State Board,tel:+918035470244,45000 / Annual,"78, 1st Main Giri Nagar, Siddanna Layout, I Stage, Banashankari, Bengaluru, Karnataka 560070, India",,,Transport
Active Kids,2012,Play Schools,N/A,Nursery - UKG,Montessori,tel:+918035470244,,"28, 13th Cross Rd, Banashankari Stage II, Bendre Nagar, Bengaluru, Karnataka 560070, India",,,Transport
Orchids The International School,N/A,Play Schools,850,1 - 10,CBSE,tel:+919513238818,80000,"NTI Layout, Rajiv Gandhi Nagar ,Off Bangalore International Airport Road, Bengaluru, Karnataka 560092",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Handball, Hockey, Kabaddi, Kho-Kho, Lawn Tennis, Swimming, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Gangothri International Public School,2009,International Schools,1500,LKG - 10,CBSE,tel:+919513238818,44000,"Block A, Gangothri Campus, Venkateshwara Farm, Rajivgandhi Nagar, Vishwaneedam, Post, Sunkadakatte, Bengaluru, Karnataka 560091",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Hockey, Kho-Kho, Skating, Swimming, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Shree Sharada Vidyalaya,2004,Day Schools,102,Nursery - Class 10,"CBSE, State Board",tel:+918035470244,80000 / Annual,"Vinayaka Block, Amruthnagar, Byatarayanapura, Bengaluru, Byatarayanapura CMC and OG Part, Karnataka 560092, India",,,
EASTWOOD HIGH SCHOOL,2012,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,30000 / Annual,"375, Shirdi Sai Baba Mandir Rd, Halasuru, Someshvarapura Layout, Jogupalya, Bengaluru, Karnataka 560008, India",,,Transport
St Annes Higher Primary school,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"8, Cambridge Rd, St Annes Degree College For Women, police station lane, Halasuru, Cambridge Layout, Bengaluru, Karnataka 560008, India",,,
MES KISHORA KENDRA PUBLIC SCHOOL,2005,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,75000 / Annual,"Site No.5, 3rd Stage, 4th Main, 11th B Cross Rd, BEL Layout 1st Block, BEL Layout, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,
Kidzee,2003,Play Schools,45,Pre School - PRE,Other Boards,tel:+919513238818,50000,"1st Cross Road, Kempapura Main Rd, Sandyagappa Reddy Layout, Coffee Board Layout, Hebbal, Bengaluru, Karnataka 560024",Dr. Subhash Chandra Chairman / N/A,Yoga,
The Tree House,N/A,Play Schools,43,Pre School - PRE,Other Boards,tel:+919513238818,32000,"No.12, 2nd Cross Rd, Jaibharath Nagar, JCO Colony, Maruthi Sevanagar, Bengaluru, Karnataka 560033",,Yoga,
RHYMES & COLORS,2022,Play Schools,N/A,Nursery - UKG,Other Boards,tel:+919513238818,,"No.7, Vivekananda Nagar, 3rd Cross Road",,,
Holy Saint English School,1970,Day Schools,N/A,Pre-Nursery - Class 10,"State Board, ICSE",tel:+918035470244,30000 / Annual,"424, 5th Cross Rd, 7th Block, Jayanagar, Bengaluru, Karnataka 560070, India",,,
NARAYANA E-TECHNO SCHOOL,2013,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,59800 / Annual,"Narayana e-Techno School, D.No.58/1 and 58/2, Mallathahalli Village Ullal Main Road, near Vara Sidhi Vinayaka Temple, NGEF Layout, Naagarabhaavi, Bengaluru, Karnataka 560056, India",,,
515 Army Base Workshop High School,1965,Public Schools,426,LKG - 10,CBSE,tel:+919513238818,22000 - 25800,"Cambridge, road cross, Halasuru, Bengaluru, Karnataka - 560 008",,"Athletics, Basketball, Cricket, Kabaddi, Karate, Volleyball","Laboratory, Smart Classrooms, Computers Facility, Library"
Aavishkar Academy,1998,Public Schools,,Pre School - 12,CBSE,tel:+918035470244,,,,"Athletics, Badminton, Basketball, Boxing, Carroms, Checkers, Cricket, Cycling, Golf, Hockey, Ice-Hockey, Lawn Tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
AURO MIRRA INTERNATIONAL SCHOOL,2012,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,tel:+918035470244,110500 / Annual,"110, Gangadhar Chetty Rd, Halasuru, Hanumanthappa Layout, Sivanchetti Gardens, Bengaluru, Karnataka 560042, India",,,Transport
OASIS INTERNATIONAL SCHOOL,1999,Day Schools,N/A,Nursery - Class 12,IGCSE,tel:+918035470244,150000 / Annual,"Oasis International School, Charles Campbell Rd, Cox Town, Bengaluru, Karnataka 560005, India",,,Transport
CHRIST THE KING SCHOOL,Day Schools,N/A,Nursery - Class 12,State Board,Co-Education,tel:+918035470244,40000 / Annual,"XJWJ+C28, Unnamed Road, 1st Stage, Karanataka Housing Board Colony, Cox Town, Bengaluru, Karnataka 560005, India",,,
Little Elly Preschool,2004,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,49000,"1/2, Gover Rd, near South Indian Bank, Cox Town, Bengaluru, Karnataka 560005",Mr. Vittal Bhandary Founder / N/A,Yoga,
ST.JOHNS SCHOOL,2006,Day Schools,1000,Nursery - Class 10,ICSE,tel:+918035470244,63000 / Annual,"Bhuvaneswari Nagar, Hebbal Kempapura, Byatarayanapura CMC and OG Part, Karnataka 560024, India",,,Transport
PADMAVATHI GIRLS HIGH SCHOOL,1970,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"NO.52, 4th Main Rd, Sampangi Rama Nagara, Adugodi, Bengaluru, Karnataka 560027, India",,,
CAUVERY VIDYA KSHETRAM PUBLIC SCHOOL,Day Schools,1200,Class 1 - Class 10,Other Boards,Co-Education,tel:+918035470244,3200 / Annual,"35/2, near Magnum motors, Ashok Leyland Service centre, AECS Layout - A Block, Yellama Layout, Singasandra, Bengaluru, Karnataka 68, India",,,
The Valley School,1978,International Schools,N/A,1 - 10,ICSE,tel:+919513238818,250000,"Thatguni Post, Kanakpura Road, Bengaluru, Karnataka 560082",J Krishnamurti N/A / N/A,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Lawn Tennis, Swimming, Table-tennis, Tennikoit, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Orchids International School,2002,International Schools,600,Pre School - 12,CBSE,tel:+919513238818,,"RFMV+P6G, B M Kaval,Aagara Village, Tataguni Post, Off, Kanakapura Main Road, Bengaluru, Karnataka 560082",,,Transport
Delhi Public School,2018,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"11th KM, Bikaspura Main Road Kanakapura, Road, Konanakunte, Bengaluru, Karnataka 560062",,,
SSVN Public School,2018,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"#21 Pattareddypalya, Kanakapura Road, Bengaluru, Karnataka 560070",,,
Suryodhaya International Public School,1980,International Schools,N/A,Pre School - 12,ICSE,tel:+918035470244,,"2nd main road, Kanakapura Road, Vallabha Nagar, Doddakallasandra, Konanakunte, Bengaluru, Karnataka 560062",,,
Gopalan Twinklers School,2018,Public Schools,N/A,Pre School - 12,ICSE,tel:+918035470244,,"42/1 1/2, Kanakapura Road VISL Layout, Nettigere Gate, Bengaluru, Karnataka 560062",,,
RMS Internationa Road,2018,Other Collections,N/A,Pre School - 12,Other Boards,tel:+918035470244,,"no 18, Srinivasa Industrial Estate,, 18, Kanakapura Rd, next to Metro, Bengaluru, Karnataka 560078",,,
VIVEKANANDA SCHOOL,1996,Day Schools,600,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,35000 / Annual,"Airport Road, near Cafe Nosh, off Bangalore International, Nti Layout, Rajiv Gandhi Nagar, Kodigehalli, Bengaluru, Karnataka 560092, India",,,Transport
Sri Aurobindo Public School,2004,Day Schools,357,Pre-Nursery - Class 10,CBSE,tel:+918035470244,43600 / Annual,"# 206/4B, Canara Bank Layout pai Nagar, Canara Bank Layout, Sahakar Nagar, Kodigehalli, Bengaluru, Karnataka 560097, India",,,Transport
ORCHIDS INTERNATIONAL SCHOOL,1996,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,82700 / Annual,"Airport Road, near Cafe Nosh, off Bangalore International, Nti Layout, Rajiv Gandhi Nagar, Kodigehalli, Bengaluru, Karnataka 560092, India",,,Transport
School Vivekananda,1996,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,38000 / Annual,"Airport Road, near Cafe Nosh, off Bangalore International, Nti Layout, Rajiv Gandhi Nagar, Kodigehalli, Bengaluru, Karnataka 560092, India",,,Transport
Vivekanada School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"Airport Road, near Cafe Nosh, off Bangalore International, Nti Layout, Rajiv Gandhi Nagar, Kodigehalli, Bengaluru, Karnataka 560092, India",,,Transport
ELITE ENGLISH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,18000 / Annual,"#86, R K Garden, Masjid Cross, Rose Garden, Richard Xavier's colony, Neelasandra, Bengaluru, Karnataka 560047, India",,,
"The Magical Years, Bellary",N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,,"183/4, Tindlu Road, Kodigehalli, Vidyaranyapura post, Bengaluru, Karnataka 560097",,Yoga,"Smart Classrooms, Library"
Poddar Jumbo Kids,1927,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,39000,"Survey No. 85 , Chikka Kodigehalli, NICE Ring Rd, Kodigehalli, Karnataka 560091",,Yoga,
NARAYANA OLYMPIAD SCHOOL,2014,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,60240 / Annual,"Koti Hosahalli, 15, 1st A Cross Rd, AMCO Colony, Kodigehalli, Bengaluru, Karnataka 560092, India",,,Transport
PODAR INTERNATIONAL SCHOOL,Day Schools,N/A,Nursery - Class 12,CBSE,Co-Education,tel:+918035470244,53400 / Annual,"Survey No. 85, Off Magadi Road, Hobli, Chikkakodigehalli, Yeshwanthpur, Bengaluru, Kodigehalli, Karnataka 560091, India",,,
Mothers Touch School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"9/2, 1st Main Rd, 3rd Block East, LIC Colony, Byrasandra, Jayanagar, Bengaluru, Karnataka 560011, India",,,
Sri Ramakrishna Education Society,1963,Day Schools,1700,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"Muniswamappa road, 3rd Cross Rd, Halasuru, Lingayana Palya, Bengaluru, Karnataka 560008, India",,,Transport
Sri Ramakrishna Nursery School,1967,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"12/16, 1st Cross Rd, Halasuru, Lingayana Palya, Jogupalya, Bengaluru, Karnataka 560008, India",,,
KENNETH GEORGE ENGLISH SCHOOL,2000,Day Schools,N/A,Nursery - Class 12,ICSE,tel:+918035470244,58500 / Annual,"15A, Dasarahalli Main Rd, Bhuvaneswari Nagar, Hebbal Kempapura, Bengaluru, Byatarayanapura CMC and OG Part, Karnataka 560024, India",,,
APOORVA PUBLIC SCHOOL,Day Schools,650,Class 1 - Class 10,State Board,Co-Education,tel:+918035470244,18000 / Annual,"2H7V+JRR, Matadahalli, RT Nagar, Bengaluru, Karnataka 560032, India",,,Transport
KAIRALEE NIKETHAN PRIMARY SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"NO 22/4, MARAPPA ROAD, ULSOOR, NEAR TVS SERVICE CENTER, Bengaluru, Karnataka",,,Transport
Poddar Jumbo Kids,1927,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,45000,"Primeiro #12, 2nd Cross, JCO Colony Vivekananda Nagar, Cooke Town, Off, Wheeler Rd Ext, near Priyanka Pharma, Bengaluru, Karnataka 560084",,Yoga,
The Frank Anthony Public School,1967,Public Schools,N/A,LKG - 12,ICSE,tel:+919513238818,200000,"12, Cambridge Rd, Udani Layout, Halasuru, Bengaluru, Karnataka 560008",N/A Chairman / N/A,"Basketball, Carroms, Chess, Cricket, Kabaddi, Kho-Kho, Table-tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Kids Convent,Day Schools,N/A,Nursery - Class 8,State Board,Co-Education,tel:+918035470244,20000 / Annual,"WGFX+Q36, 9th A Main Rd, Ittamadu, Bhuvaneshwari Nagar, Banashankari, Bengaluru, Karnataka 560085, India",,,
Delhi Public School,2002,Public Schools,N/A,LKG - 12,CBSE,tel:+919513238818,,"Tippenahalli, Bengaluru, Karnataka 560073",Ms.Vidhya Nagaraj Principal / N/A,"Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Lawn Tennis, Table-tennis","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
NIRMAN PUBLIC SCHOOL,2003,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,40000 / Annual,"XF2R+3JH, Annapurneshwari Layout, Jnananjyothinagar, Railway Layout, Jnana Ganga Nagar, Bengaluru, Karnataka 560056, India",,,Transport
SJM PUBLIC SCHOOL,1990,Day Schools,800,Nursery - Class 10,State Board,tel:+918035470244,50000 / Annual,"opposite to glass factory bus stop, Umar Nagar, Govindapura, Nagavara, Bengaluru, Karnataka 560045, India",,,Transport
Lourdes Boys High School,1965,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,22000 / Annual,"16/3, Cambridge Rd, Halasuru, Cambridge Layout, Jogupalya, Bengaluru, Karnataka 560008, India",,,
Kairalee Nikethan English School,1956,Day Schools,N/A,Class 8 - Class 10,State Board,tel:+918035470244,28000 / Annual,"No.2, Artillery Rd, Halasuru, Gowthamapuram, Jogupalya, Bengaluru, Karnataka 560008, India",,,Transport
THE FRANK ANTONY PUBLIC SCHOOL,1967,Day Schools,N/A,Nursery - Class 12,ICSE,tel:+918035470244,109800 / Annual,"12, Cambridge Rd, Halasuru, Udani Layout, Bengaluru, Karnataka 560008, India",,,Transport
LITTLE ROBIN ENGLISH HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,31000 / Annual,"BSA Rd, Survey Number 4 Munimarappa Block, Muslim Colony, Sagayapura, Richards Town, Bengaluru, Karnataka 560045, India",,,
Navodaya Kishore Kendra CBSE Vidyalaya,1998,Day Schools,893,Pre-Nursery - Class 10,CBSE,tel:+918035470244,40000 / Annual,"100/101 Varadaraja swamy layout Singapura, post, Singapura Village, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,Transport
LITTLE LILLY ENGLISH PUBLIC SCHOOL,2005,Day Schools,70,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"3HG4+FRJ, 8th Main Rd, BEL Layout 4th Block, BEL Layout, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,
Kairalee Nikethan English School,1956,Public Schools,N/A,LKG - 12,State Board,tel:+919513238818,20000,"Artillery Rd, Cambridge Layout, Jogupalya, Bengaluru, Karnataka 560008",SRI. PADMANABHAN C.H. President / N/A,"Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Karate, Kho-Kho, Table-tennis, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Shanti Juniors,N/A,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"No: 347, 1st Floor, 9th Main, 5th Cross, Opp: Subhash Bhavan, Ideal Homes Twp, Bengaluru, Karnataka 560098",Shri Ved Prakash Chiripal Chairman / N/A,Yoga,
Auden Institute of Education,1981,International Schools,N/A,LKG - 10,CBSE,tel:+919513238818,90000,"#6, 7th Block, Banashankari 3rd Stage, Hosakerehalli, Bengaluru, Karnataka 560085",Sri. N RAMANNA Founder / N/A Sri. N R Hari Kumar Director / N/A Veena Shashidhara Principal / N/A,"Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Table-tennis, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Smart Kidz,2014,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"Vallabha Ni vasa #3, Hosakerehalli, Behind Dattatreya Temple & Near, Gurudatta Layout, Banashankari 3rd Stage, Bengaluru, Karnataka 560085",A.S. Ganesh Managing Director / N/A,Yoga,
SHANTINIKETAN HIGH SCHOOL,Day Schools,450,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,28000 / Annual,"XJ3C+66G, 8th Main Rd, Rose Garden, Vannarpet Layout, Viveka Nagar, Bengaluru, Karnataka 560047, India",,,
The Indian Public School,2015,Day Schools,500,Nursery - Class 10,CBSE,tel:+918035470244,88800 / Annual,"# 78/4/1, Vidya Nidhi Opposite Manyata Tech Park Gate-1,HBR Layout, Vyalikaval Society, Vyalikaval HBCS Layout, Nagavara, Bengaluru, Karnataka 560045, India",,,Transport
Nazareth School,1871,Other Collections,N/A,Pre School - 12,ICSE,tel:+918035470244,,,,,Transport
Advaith International Academy,2018,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"19-A, HIG Avalapalli Hudco Hosur, Tamil Nadu 635109 India",,,
Narayana e-Techno School,2018,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"Narayana e-Techno School, Kasuvagatta Road, MGR College Post, Bathalapalli, Hosur, Tamil Nadu- 638012",,,
The Oakrich International School,2013,"International Schools, Public Schools",N/A,Pre School - 10,"CBSE, ICSE, Cambridge IGCSE",tel:+918035470244,,"Sy. No: 20, RKS Nagar Behind Dahlia Apartment, Opp to Railway Station, Hosur, Tamil Nadu 635109",,,
Maharishi Vidya Mandir,1983,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"Swami Brahmananda Saraswathi Nagar, Sipcot, Hosur, Dharmapuri, Tamil Nadu-635126",,,
M S Dhoni Global School,2018,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"No.606/2A,2B Maruthi Green fields Kasavugatta Village Hosur, Tamil Nadu - 635109",,,
Hosur Public School,2013,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"Karapalli, opposite IOC Bunk, Hosur, Tamil Nadu 635109",,,
Brundavana School,2012,Public Schools,N/A,Pre School - 10,CBSE,tel:+918035470244,,"NALLUR ROAD, MADIVALAM CROSS, HOSUR , KRISHNAGIRI, TAMIL NADU -635109",,,
St. Francis De Sales Public School,2004,International Schools,N/A,Pre School - 12,ICSE,tel:+918035470244,,"Hosur Road, Hebbagodi, Electronic City, Bengaluru, Karnataka 560100",,,
Sri Gurukulam Sr. Sec. School,2018,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"SF no:527/1, Nallur village and post, Hosur, Krishnagiri(Dt), Tamil Nadu- 635103.",,,
The Paradise Residential School,2016,International Schools,N/A,LKG - 10,ICSE,tel:+918035470244,,"#1, Hosur Main Road, Behind Concorde City Apartments, Maruthi Layout, Basapura, Bengaluru, Karnataka 560100",,,
Alpha Elite High School,2018,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"Alpha Elite High, CBSE School, Hosur",,,
Carmel International School,na,International Schools,N/A,Pre School - 10,ICSE,tel:+918035470244,,"Carmel International School Onnalavadi P.O Karapalli to Jonnabonda Road R K Road, Hosur, Tamil Nadu 635109",,,
SHANTINIKETAN HIGH SCHOOL,1982,Day Schools,500,Nursery - Class 10,State Board,tel:+918035470244,20000 / Annual,"XJ3C+66G, 8th Main Rd, Rose Garden, Vannarpet Layout, Viveka Nagar, Bengaluru, Karnataka 560047, India",,,
PNS SCHOOL,2004,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,26000 / Annual,"ca 14, , next Post Office, 20th Main Rd, KHB Colony, 6th Block, Koramangala, Bengaluru, Karnataka 560095, India",,,Transport
Podar Jumbo Kids Plus,1927,Other Collections,60,Pre School - PRE,Other Boards,tel:+919513238818,38000,"214,4th Cross, MEI Layout, Hesraghatta Main Road, Behind Ganesha Temple,Near Bagalgunte BBMp office, Bagalagunte, Bengaluru, Karnataka",,Yoga,
Havanur Public School,1986,Public Schools,300,LKG - 12,State Board,tel:+919513238818,40000,"4th Main Rd, Behind Govt Homeopathy Hospital, Agrahara Dasarahalli, Basaveshwar Nagar, Bengaluru, Karnataka 560079",KR RAJANATH Principal / LLB PRATHAMMA Principal / M.A,"Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Table-tennis, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Euro Kids,2001,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,45000,"Lakshmi, Survey No 62 Ward No.15, Village, Kalahasti Nagar, Prashanth Nagar, T. Dasarahalli, Bengaluru, Karnataka 560057",,Yoga,Smart Classrooms
NORTH HILLS INTERNATIONAL SCHOOL,2016,Day Schools,N/A,Nursery - Class 12,CBSE,tel:+918035470244,75000 / Annual,"Survey No: 64/2, HA (Hebbal, Agricultural) Farm, Post, Rachenahalli, Dasarahalli, Bengaluru, Karnataka 560024, India",,,Transport
SPOORTHI SCHOOL,1991,Day Schools,N/A,-,Other Boards,tel:+918035470244,2800 / Annual,"3F6V+QCW, Vinayaka Nagar, Vigneshwara Layout, Bagalakunte, Bengaluru, Karnataka 560073, India",,,
JSS Public School,2004,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,40000 / Annual,"5, 1st Main Rd, HBR Layout 2nd Block, Stage 1, HBR Layout, Bengaluru, Karnataka 560043, India",,,Transport
ST JUDES SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"2J2Q+CP4, Sathya Nagar, Maruthi Sevanagar, Bengaluru, Karnataka 560033, India",,,
ST. JUDE SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"2J2Q+CP4, Sathya Nagar, Maruthi Sevanagar, Bengaluru, Karnataka 560033, India",,,
St. Charles High School,1960,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,100000 / Annual,"3rd E-F Cross Rd, St Thomas Town, Sena Vihar, Kammanahalli, Bengaluru, Karnataka 560084, India",,,
Bright Public School,1991,Day Schools,635,Nursery - Class 10,CBSE,tel:+918035470244,44800 / Annual,"Nehru Rd, St Thomas Town, Kacharakanahalli, Bengaluru, Karnataka 560084, India",,,Transport
KRUPA ENGLISH HIGH SCHOOL,1980,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,22000 / Annual,"#No:1/ Main 13th Davis Subramanyanagar,, 1709/1, 5th Cross Rd, St Thomas Town, Kacharakanahalli, Bengaluru, Karnataka 560043, India",,,Transport
JYOTHI HIGH SCHOOL,Day Schools,N/A,Class 8 - Class 10,State Board,Co-Education,tel:+918035470244,3000 / Annual,"2J7M+X62, Nehru Rd, St Thomas Town, Kacharakanahalli, Bengaluru, Karnataka 560084, India",,,
