Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
Orchids The International School,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,65000 / Annual,"Ramanashree Udaya Education society, Metro Station, 14, 17th Main Rd, near Vijaya Nagar, Marenahalli, MC Layout, Vijayanagar, Bengaluru, Karnataka 560040, India",,,Transport
BNM School,1971,Day Schools,900,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,110000 / Annual,"27th Cross, 12th Main Rd, Banashankari Stage II, Banashankari, Bengaluru, Karnataka 560070, India",,,Transport
SRI AUROBINDO MEMORIAL SCHOOL,1970,Day Schools,1872,Nursery - Class 10,CBSE,tel:+918035470244,50700 / Annual,"13-A Main, 22nd Cross, Banashankari II Stage, Siddanna Layout, Banashankari Stage II, Banashankari, Bengaluru, Karnataka 560070, India",,,
J S S Public School,1995,Day Schools,1375,LKG - Class 10,CBSE,tel:+918035470244,175000 / Annual,"31, 15th Main, 22nd Cross, Siddanna Layout, Banashankari Stage II, Banashankari, Bengaluru, Karnataka 560070, India",,,
Our School,1966,Day Schools,N/A,Pre-Nursery - Class 10,"CBSE, State Board",tel:+918035470244,70000 / Annual,"17th Main Rd, Siddanna Layout, Banashankari Stage II, Banashankari, Bengaluru, Karnataka 560070, India",,,Transport
Prathibha Primary School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"78, 1st Main Giri Nagar, Siddanna Layout, I Stage, Banashankari, Bengaluru, Karnataka 560070, India",,,
Yeshasvi Vidyanikethan,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"1851, 33rd Cross Rd, Banashankari Stage II, Banashankari, Bengaluru, Karnataka 560070, India",,,
KINTO HIGH SCHOOL,1976,Day Schools,784,LKG - Class 10,State Board,tel:+918035470244,25000 / Annual,"# 57, 5th Cross, Old Guddadahalli Rd, Old Guddadahalli, Guddadahalli, Bengaluru, Karnataka 560026, India",,,
AYESHA ENGLISH PRIMARY SCHOOL,1975,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"XH33+GCJ, Vittal Nagar, Adarsha Nagar, Azad Nagar, Bengaluru, Karnataka 560026, India",,,
PINE WOOD ENGLISH SCHOOL,1980,Day Schools,450,Nursery - Class 10,State Board,tel:+918035470244,21600 / Annual,"No. 1, 8th Main Rd, NHCS Layout, Govindaraja Nagar Ward, Amarajyothi Nagar, Vijayanagar, Bengaluru, Karnataka 560040, India",,,Transport
MANJUNATHA HIGH SCHOOL,Day Schools,1200,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,9600 / Annual,"XGGF+4HW, 3rd Cross Street, Srnivasnagar, Amarajyothi Nagar, Vijayanagar, Bengaluru, Karnataka 560072, India",,,Transport
St. Pauls School,1992,Day Schools,1041,Pre-Nursery - Class 10,CBSE,tel:+918035470244,60000 / Annual,"1, 2nd Main, BDA Layout Prashanthnagar, West, Govindaraja Nagar Ward, Pattegarhpalya, Vijayanagar, Bengaluru, Karnataka 560079, India",,,Transport
Orchids The International School,2018,Public Schools,75000+,Pre School - 12,CBSE,tel:+918035470244,"1,20,000 - 3,00,000","76, 6, Mysore Rd, opp. R.V.Engineering College, Harsha Layout, Kengeri Satellite Town, Bengaluru, Karnataka 560059, India",Ms. Leena Pascal Principal / .,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Gymnastics, Karate, Lawn Tennis, Swimming, Table-tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Orchids International School,2003,International Schools,600,Pre School - 12,CBSE,tel:+919513238818,,"76, 6, Mysore Rd, opp. R.V.Engineering College, Harsha Layout, Kengeri Satellite Town, Bengaluru, Karnataka 560059, India",,"Badminton, Carroms, Chess, Cricket, Football","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
DAV Public School,2002,International Schools,N/A,LKG - 10,CBSE,tel:+919513238818,70000,"Sy. No. 58 & 67,, Kanthaiahna palya, pipeline road,, Kaggalipura, Kanakapura Rd, Bengaluru, Karnataka 560082",,"Athletics, Basketball, Boxing, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Edify school,2011,International Schools,N/A,LKG - 10,CBSE,tel:+919513238818,86000,"#226/227,Near 25th Mile, Kanakapura Main Road, Somanahalli, Karnataka 560082",N/A Principal / N/A,"Archery, Athletics, Badminton, Basketball, Billiards, Boxing, Carroms, Chess, Checkers, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
GR International School,2007,Boarding Schools,N/A,Pre School - 10,CBSE,tel:+919513238818,,,,,Transport
Gurukul High School,1997,Day Schools,N/A,Class 1 - Class 10,CBSE,tel:+918035470244,56000 / Annual,"Avalahall, J.P Nager, Post, Nandi Garden Phase II, JP Nagar 9th Phase, Anjanapura, Bengaluru, Karnataka 560108, India",,,Transport
Sri Vidya Public School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"# 12-17 Herohalli Road, Tunga Nagar Main Rd, Syndicate Bank Employees Housing Society Layout, Bengaluru, Karnataka 560091, India",,,Transport
Sunshine Public School,Day Schools,N/A,Nursery - Class 6,CBSE,Co-Education,tel:+918035470244,32000 / Annual,"# 104 3 63 104 3B, Thunganagar Main Road,, Tunganagara, Magadi Rd, Herohalli, Tunganagara, Bengaluru, Karnataka 560091, India",,,
Mirambika School For New Age,1989,Day Schools,N/A,Nursery - Class 12,CBSE,tel:+918035470244,135000 / Annual,"Sri Aurobindo Complex, Sri Aurobindo Marg(9th Cross) 30th Main, 1st Phase, J.P.Nagar, ITI Layout, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,Transport
The Oxford Senior Secondary School,1987,Day Schools,N/A,Nursery - Class 12,"CBSE, ICSE",tel:+918035470244,45000 / Annual,"C.A. Site No. 40, 10th Cross Rd, Jeewan Sathi Colony, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,Transport
Florence Public School,1978,Day Schools,500,Nursery - Class 10,State Board,tel:+918035470244,70000 / Annual,"WH5F+VP2, 9th E Cross Rd, SBI Colony, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,Transport
Jayashree Public School,2008,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,20000 / Annual,"9th Cross Rd, SBI Colony, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,Transport
CAMBRIDGE SCHOOL,1966,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,135000 / Annual,"4th Cross Rd, Govindaraja Nagar Ward, Govindaraja Nagar, Vijayanagar, Bengaluru, Karnataka 560040, India",,,Transport
ST. YASH PUBLIC SCHOOL,1998,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,24000 / Annual,"XFQJ+GJM, Kempegowdanagar, Byadarahalli, Bengaluru, Karnataka 560091, India",,,Transport
